,Open,High,Low,Close
2024-08-23 00:00:00+00:00,1.6214554651306787,1.6214554651306787,1.6214554651306787,1.6214554651306787
2024-08-24 00:00:00+00:00,1.8338703529108562,1.8338703529108562,1.8338703529108562,1.8338703529108562
2024-08-25 00:00:00+00:00,1.961414197481797,1.961414197481797,1.961414197481797,1.961414197481797
2024-08-26 00:00:00+00:00,1.901071314722077,1.901071314722077,1.901071314722077,1.901071314722077
2024-08-27 00:00:00+00:00,1.767296648773158,1.767296648773158,1.767296648773158,1.767296648773158
2024-08-28 00:00:00+00:00,1.5755718143253226,1.5755718143253226,1.5755718143253226,1.5755718143253226
2024-08-29 00:00:00+00:00,1.5839674510073278,1.5839674510073278,1.5839674510073278,1.5839674510073278
2024-08-30 00:00:00+00:00,1.539167596928526,1.539167596928526,1.539167596928526,1.539167596928526
2024-08-31 00:00:00+00:00,1.5531027080202613,1.5531027080202613,1.5531027080202613,1.5531027080202613
2024-09-01 00:00:00+00:00,1.5183222443518674,1.5183222443518674,1.5183222443518674,1.5183222443518674
2024-09-02 00:00:00+00:00,1.4022055271782456,1.4022055271782456,1.4022055271782456,1.4022055271782456
2024-09-03 00:00:00+00:00,1.5397780815071282,1.5397780815071282,1.5397780815071282,1.5397780815071282
2024-09-04 00:00:00+00:00,1.4942066853301241,1.4942066853301241,1.4942066853301241,1.4942066853301241
2024-09-05 00:00:00+00:00,1.6340007672374366,1.6340007672374366,1.6340007672374366,1.6340007672374366
2024-09-06 00:00:00+00:00,1.5299439518455258,1.5299439518455258,1.5299439518455258,1.5299439518455258
2024-09-07 00:00:00+00:00,1.49293195929096,1.49293195929096,1.49293195929096,1.49293195929096
2024-09-08 00:00:00+00:00,1.478428204375913,1.478428204375913,1.478428204375913,1.478428204375913
2024-09-09 00:00:00+00:00,1.5635467755656094,1.5635467755656094,1.5635467755656094,1.5635467755656094
2024-09-10 00:00:00+00:00,1.6721289756344044,1.6721289756344044,1.6721289756344044,1.6721289756344044
2024-09-11 00:00:00+00:00,1.6477530920916534,1.6477530920916534,1.6477530920916534,1.6477530920916534
2024-09-12 00:00:00+00:00,1.5429584729483674,1.5429584729483674,1.5429584729483674,1.5429584729483674
2024-09-13 00:00:00+00:00,1.5622412032043738,1.5622412032043738,1.5622412032043738,1.5622412032043738
2024-09-14 00:00:00+00:00,1.6356300471196046,1.6356300471196046,1.6356300471196046,1.6356300471196046
2024-09-15 00:00:00+00:00,1.5671443911026348,1.5671443911026348,1.5671443911026348,1.5671443911026348
2024-09-16 00:00:00+00:00,1.5052700253266673,1.5052700253266673,1.5052700253266673,1.5052700253266673
2024-09-17 00:00:00+00:00,1.5062496028326173,1.5062496028326173,1.5062496028326173,1.5062496028326173
2024-09-18 00:00:00+00:00,1.5342016734604944,1.5342016734604944,1.5342016734604944,1.5342016734604944
2024-09-19 00:00:00+00:00,1.6077610761679797,1.6077610761679797,1.6077610761679797,1.6077610761679797
2024-09-20 00:00:00+00:00,1.7715376571410106,1.7715376571410106,1.7715376571410106,1.7715376571410106
2024-09-21 00:00:00+00:00,1.7721539029408147,1.7721539029408147,1.7721539029408147,1.7721539029408147
2024-09-22 00:00:00+00:00,1.7793321461824836,1.7793321461824836,1.7793321461824836,1.7793321461824836
2024-09-23 00:00:00+00:00,1.69337516239645,1.69337516239645,1.69337516239645,1.69337516239645
2024-09-24 00:00:00+00:00,1.7430442945057856,1.7430442945057856,1.7430442945057856,1.7430442945057856
2024-09-25 00:00:00+00:00,1.9990712270097384,1.9990712270097384,1.9990712270097384,1.9990712270097384
2024-09-26 00:00:00+00:00,2.02317515882321,2.02317515882321,2.02317515882321,2.02317515882321
2024-09-27 00:00:00+00:00,2.205229125149905,2.205229125149905,2.205229125149905,2.205229125149905
2024-09-28 00:00:00+00:00,2.271371671690879,2.271371671690879,2.271371671690879,2.271371671690879
2024-09-29 00:00:00+00:00,2.365194339631508,2.365194339631508,2.365194339631508,2.365194339631508
2024-09-30 00:00:00+00:00,2.452754493994795,2.452754493994795,2.452754493994795,2.452754493994795
2024-10-01 00:00:00+00:00,2.4638276706353865,2.4638276706353865,2.4638276706353865,2.4638276706353865
2024-10-02 00:00:00+00:00,2.298431423245913,2.298431423245913,2.298431423245913,2.298431423245913
2024-10-03 00:00:00+00:00,2.2037659796228293,2.2037659796228293,2.2037659796228293,2.2037659796228293
2024-10-04 00:00:00+00:00,2.0387599414414415,2.0387599414414415,2.0387599414414415,2.0387599414414415
2024-10-05 00:00:00+00:00,2.2938789419826935,2.2938789419826935,2.2938789419826935,2.2938789419826935
2024-10-06 00:00:00+00:00,2.2499570230068526,2.2499570230068526,2.2499570230068526,2.2499570230068526
2024-10-07 00:00:00+00:00,2.56501701987357,2.56501701987357,2.56501701987357,2.56501701987357
2024-10-08 00:00:00+00:00,2.535759498441421,2.535759498441421,2.535759498441421,2.535759498441421
2024-10-09 00:00:00+00:00,2.455675822157304,2.455675822157304,2.455675822157304,2.455675822157304
2024-10-10 00:00:00+00:00,2.3273967384288254,2.3273967384288254,2.3273967384288254,2.3273967384288254
2024-10-11 00:00:00+00:00,2.4243014792913145,2.4243014792913145,2.4243014792913145,2.4243014792913145
2024-10-12 00:00:00+00:00,2.754504242882338,2.754504242882338,2.754504242882338,2.754504242882338
2024-10-13 00:00:00+00:00,2.6756352574109514,2.6756352574109514,2.6756352574109514,2.6756352574109514
2024-10-14 00:00:00+00:00,2.6481893634033002,2.6481893634033002,2.6481893634033002,2.6481893634033002
2024-10-15 00:00:00+00:00,2.824726771220195,2.824726771220195,2.824726771220195,2.824726771220195
2024-10-16 00:00:00+00:00,2.6329451407765414,2.6329451407765414,2.6329451407765414,2.6329451407765414
2024-10-17 00:00:00+00:00,2.639555167047782,2.639555167047782,2.639555167047782,2.639555167047782
2024-10-18 00:00:00+00:00,2.5411284792769697,2.5411284792769697,2.5411284792769697,2.5411284792769697
2024-10-19 00:00:00+00:00,2.659407038253555,2.659407038253555,2.659407038253555,2.659407038253555
2024-10-20 00:00:00+00:00,2.6434226875388465,2.6434226875388465,2.6434226875388465,2.6434226875388465
2024-10-21 00:00:00+00:00,2.7070043740392578,2.7070043740392578,2.7070043740392578,2.7070043740392578
2024-10-22 00:00:00+00:00,2.5014745611528815,2.5014745611528815,2.5014745611528815,2.5014745611528815
2024-10-23 00:00:00+00:00,2.4200006059824237,2.4200006059824237,2.4200006059824237,2.4200006059824237
2024-10-24 00:00:00+00:00,2.50921955439533,2.50921955439533,2.50921955439533,2.50921955439533
2024-10-25 00:00:00+00:00,2.5561720506897947,2.5561720506897947,2.5561720506897947,2.5561720506897947
2024-10-26 00:00:00+00:00,2.2876597795043305,2.2876597795043305,2.2876597795043305,2.2876597795043305
2024-10-27 00:00:00+00:00,2.357849985366491,2.357849985366491,2.357849985366491,2.357849985366491
2024-10-28 00:00:00+00:00,2.488234877914792,2.488234877914792,2.488234877914792,2.488234877914792
2024-10-29 00:00:00+00:00,2.464026575274629,2.464026575274629,2.464026575274629,2.464026575274629
2024-10-30 00:00:00+00:00,2.5999368240879432,2.5999368240879432,2.5999368240879432,2.5999368240879432
2024-10-31 00:00:00+00:00,2.5837647699698016,2.5837647699698016,2.5837647699698016,2.5837647699698016
2024-11-01 00:00:00+00:00,2.3799845953824343,2.3799845953824343,2.3799845953824343,2.3799845953824343
2024-11-02 00:00:00+00:00,2.1982175621186872,2.1982175621186872,2.1982175621186872,2.1982175621186872
2024-11-03 00:00:00+00:00,2.177929056718962,2.177929056718962,2.177929056718962,2.177929056718962
2024-11-04 00:00:00+00:00,2.0833498141983497,2.0833498141983497,2.0833498141983497,2.0833498141983497
2024-11-05 00:00:00+00:00,1.9208797361858303,1.9208797361858303,1.9208797361858303,1.9208797361858303
2024-11-06 00:00:00+00:00,2.0987383177431607,2.0987383177431607,2.0987383177431607,2.0987383177431607
2024-11-07 00:00:00+00:00,2.4111283770308605,2.4111283770308605,2.4111283770308605,2.4111283770308605
2024-11-08 00:00:00+00:00,2.3793835143400064,2.3793835143400064,2.3793835143400064,2.3793835143400064
2024-11-09 00:00:00+00:00,2.3275170133457466,2.3275170133457466,2.3275170133457466,2.3275170133457466
2024-11-10 00:00:00+00:00,2.4863529088431706,2.4863529088431706,2.4863529088431706,2.4863529088431706
2024-11-11 00:00:00+00:00,2.72917588211553,2.72917588211553,2.72917588211553,2.72917588211553
2024-11-12 00:00:00+00:00,3.126276366340306,3.126276366340306,3.126276366340306,3.126276366340306
2024-11-13 00:00:00+00:00,3.3080741834537553,3.3080741834537553,3.3080741834537553,3.3080741834537553
2024-11-14 00:00:00+00:00,4.190396755533819,4.190396755533819,4.190396755533819,4.190396755533819
2024-11-15 00:00:00+00:00,3.5955534279229466,3.5955534279229466,3.5955534279229466,3.5955534279229466
2024-11-16 00:00:00+00:00,3.9143639883068513,3.9143639883068513,3.9143639883068513,3.9143639883068513
2024-11-17 00:00:00+00:00,3.5989070628642383,3.5989070628642383,3.5989070628642383,3.5989070628642383
2024-11-18 00:00:00+00:00,3.6073652662227955,3.6073652662227955,3.6073652662227955,3.6073652662227955
2024-11-19 00:00:00+00:00,3.4433322809475393,3.4433322809475393,3.4433322809475393,3.4433322809475393
2024-11-20 00:00:00+00:00,3.295345319332495,3.295345319332495,3.295345319332495,3.295345319332495
2024-11-21 00:00:00+00:00,3.058997213725792,3.058997213725792,3.058997213725792,3.058997213725792
2024-11-22 00:00:00+00:00,3.2754014747882945,3.2754014747882945,3.2754014747882945,3.2754014747882945
2024-11-23 00:00:00+00:00,3.2015552199558384,3.2015552199558384,3.2015552199558384,3.2015552199558384
2024-11-24 00:00:00+00:00,3.271212303182254,3.271212303182254,3.271212303182254,3.271212303182254
2024-11-25 00:00:00+00:00,3.173140043291578,3.173140043291578,3.173140043291578,3.173140043291578
2024-11-26 00:00:00+00:00,3.175335447147784,3.175335447147784,3.175335447147784,3.175335447147784
2024-11-27 00:00:00+00:00,3.0109091621173927,3.0109091621173927,3.0109091621173927,3.0109091621173927
2024-11-28 00:00:00+00:00,3.120767654953744,3.120767654953744,3.120767654953744,3.120767654953744
2024-11-29 00:00:00+00:00,3.082868399583411,3.082868399583411,3.082868399583411,3.082868399583411
2024-11-30 00:00:00+00:00,3.287282133858609,3.287282133858609,3.287282133858609,3.287282133858609
2024-12-01 00:00:00+00:00,3.194014422225155,3.194014422225155,3.194014422225155,3.194014422225155
2024-12-02 00:00:00+00:00,3.430315462485745,3.430315462485745,3.430315462485745,3.430315462485745
2024-12-03 00:00:00+00:00,3.11924483976649,3.11924483976649,3.11924483976649,3.11924483976649
2024-12-04 00:00:00+00:00,3.300803967972955,3.300803967972955,3.300803967972955,3.300803967972955
2024-12-05 00:00:00+00:00,3.1716430038489074,3.1716430038489074,3.1716430038489074,3.1716430038489074
2024-12-06 00:00:00+00:00,3.354151168569563,3.354151168569563,3.354151168569563,3.354151168569563
2024-12-07 00:00:00+00:00,3.4915842799822654,3.4915842799822654,3.4915842799822654,3.4915842799822654
2024-12-08 00:00:00+00:00,3.9152411622635483,3.9152411622635483,3.9152411622635483,3.9152411622635483
2024-12-09 00:00:00+00:00,3.7359852126708337,3.7359852126708337,3.7359852126708337,3.7359852126708337
2024-12-10 00:00:00+00:00,3.070764476115025,3.070764476115025,3.070764476115025,3.070764476115025
2024-12-11 00:00:00+00:00,2.8531812695622394,2.8531812695622394,2.8531812695622394,2.8531812695622394
2024-12-12 00:00:00+00:00,3.0452835771895574,3.0452835771895574,3.0452835771895574,3.0452835771895574
2024-12-13 00:00:00+00:00,2.9515504727106547,2.9515504727106547,2.9515504727106547,2.9515504727106547
2024-12-14 00:00:00+00:00,2.946784914891684,2.946784914891684,2.946784914891684,2.946784914891684
2024-12-15 00:00:00+00:00,2.843760309871025,2.843760309871025,2.843760309871025,2.843760309871025
2024-12-16 00:00:00+00:00,2.8628331056385448,2.8628331056385448,2.8628331056385448,2.8628331056385448
2024-12-17 00:00:00+00:00,2.7575205393816606,2.7575205393816606,2.7575205393816606,2.7575205393816606
2024-12-18 00:00:00+00:00,2.6971988969028557,2.6971988969028557,2.6971988969028557,2.6971988969028557
2024-12-19 00:00:00+00:00,2.3014406793481084,2.3014406793481084,2.3014406793481084,2.3014406793481084
2024-12-20 00:00:00+00:00,2.085815935346972,2.085815935346972,2.085815935346972,2.085815935346972
2024-12-21 00:00:00+00:00,2.1017452976164606,2.1017452976164606,2.1017452976164606,2.1017452976164606
2024-12-22 00:00:00+00:00,1.8852133728874252,1.8852133728874252,1.8852133728874252,1.8852133728874252
2024-12-23 00:00:00+00:00,1.91433066639881,1.91433066639881,1.91433066639881,1.91433066639881
2024-12-24 00:00:00+00:00,2.0229933496942047,2.0229933496942047,2.0229933496942047,2.0229933496942047
2024-12-25 00:00:00+00:00,2.054333863489936,2.054333863489936,2.054333863489936,2.054333863489936
2024-12-26 00:00:00+00:00,1.9791920032186214,1.9791920032186214,1.9791920032186214,1.9791920032186214
2024-12-27 00:00:00+00:00,1.8346230296520016,1.8346230296520016,1.8346230296520016,1.8346230296520016
2024-12-28 00:00:00+00:00,1.8204786997070188,1.8204786997070188,1.8204786997070188,1.8204786997070188
2024-12-29 00:00:00+00:00,1.9220724578081196,1.9220724578081196,1.9220724578081196,1.9220724578081196
2024-12-30 00:00:00+00:00,1.83594308864343,1.83594308864343,1.83594308864343,1.83594308864343
2024-12-31 00:00:00+00:00,1.8212001932416908,1.8212001932416908,1.8212001932416908,1.8212001932416908
2025-01-01 00:00:00+00:00,1.857961699366906,1.857961699366906,1.857961699366906,1.857961699366906
2025-01-02 00:00:00+00:00,1.8526109243142779,1.8526109243142779,1.8526109243142779,1.8526109243142779
2025-01-03 00:00:00+00:00,2.0221083615961595,2.0221083615961595,2.0221083615961595,2.0221083615961595
2025-01-04 00:00:00+00:00,2.1596774337371842,2.1596774337371842,2.1596774337371842,2.1596774337371842
2025-01-05 00:00:00+00:00,2.1695116983801555,2.1695116983801555,2.1695116983801555,2.1695116983801555
2025-01-06 00:00:00+00:00,2.09946574835914,2.09946574835914,2.09946574835914,2.09946574835914
2025-01-07 00:00:00+00:00,2.0818105995307032,2.0818105995307032,2.0818105995307032,2.0818105995307032
2025-01-08 00:00:00+00:00,1.855608131301224,1.855608131301224,1.855608131301224,1.855608131301224
2025-01-09 00:00:00+00:00,1.7102557741073896,1.7102557741073896,1.7102557741073896,1.7102557741073896
2025-01-10 00:00:00+00:00,1.5434685129484078,1.5434685129484078,1.5434685129484078,1.5434685129484078
2025-01-11 00:00:00+00:00,1.5587419850336437,1.5587419850336437,1.5587419850336437,1.5587419850336437
2025-01-12 00:00:00+00:00,1.5795225381270404,1.5795225381270404,1.5795225381270404,1.5795225381270404
2025-01-13 00:00:00+00:00,1.5470334908257888,1.5470334908257888,1.5470334908257888,1.5470334908257888
2025-01-14 00:00:00+00:00,1.4927981071126155,1.4927981071126155,1.4927981071126155,1.4927981071126155
2025-01-15 00:00:00+00:00,1.547457642149308,1.547457642149308,1.547457642149308,1.547457642149308
2025-01-16 00:00:00+00:00,1.776909391130978,1.776909391130978,1.776909391130978,1.776909391130978
2025-01-17 00:00:00+00:00,1.7655226848722596,1.7655226848722596,1.7655226848722596,1.7655226848722596
2025-01-18 00:00:00+00:00,1.8797383805666699,1.8797383805666699,1.8797383805666699,1.8797383805666699
2025-01-19 00:00:00+00:00,1.7716945737945557,1.7716945737945557,1.7716945737945557,1.7716945737945557
2025-01-20 00:00:00+00:00,1.5397355286598335,1.5397355286598335,1.5397355286598335,1.5397355286598335
2025-01-21 00:00:00+00:00,1.3905734113906218,1.3905734113906218,1.3905734113906218,1.3905734113906218
2025-01-22 00:00:00+00:00,1.452213141655349,1.452213141655349,1.452213141655349,1.452213141655349
2025-01-23 00:00:00+00:00,1.4193958968868632,1.4193958968868632,1.4193958968868632,1.4193958968868632
2025-01-24 00:00:00+00:00,1.419192296062825,1.419192296062825,1.419192296062825,1.419192296062825
2025-01-25 00:00:00+00:00,1.2758735296794743,1.2758735296794743,1.2758735296794743,1.2758735296794743
2025-01-26 00:00:00+00:00,1.2818353381979604,1.2818353381979604,1.2818353381979604,1.2818353381979604
2025-01-27 00:00:00+00:00,1.2122725509029009,1.2122725509029009,1.2122725509029009,1.2122725509029009
2025-01-28 00:00:00+00:00,1.180478870932462,1.180478870932462,1.180478870932462,1.180478870932462
2025-01-29 00:00:00+00:00,1.06269347811704,1.06269347811704,1.06269347811704,1.06269347811704
2025-01-30 00:00:00+00:00,1.1798698986418117,1.1798698986418117,1.1798698986418117,1.1798698986418117
2025-01-31 00:00:00+00:00,1.1620079181178329,1.1620079181178329,1.1620079181178329,1.1620079181178329
2025-02-01 00:00:00+00:00,1.1410652604276221,1.1410652604276221,1.1410652604276221,1.1410652604276221
2025-02-02 00:00:00+00:00,1.0115714646287415,1.0115714646287415,1.0115714646287415,1.0115714646287415
2025-02-03 00:00:00+00:00,0.9449004881274573,0.9449004881274573,0.9449004881274573,0.9449004881274573
2025-02-04 00:00:00+00:00,0.8602904525101162,0.8602904525101162,0.8602904525101162,0.8602904525101162
2025-02-05 00:00:00+00:00,0.8038138416069709,0.8038138416069709,0.8038138416069709,0.8038138416069709
2025-02-06 00:00:00+00:00,0.7952668805358319,0.7952668805358319,0.7952668805358319,0.7952668805358319
2025-02-07 00:00:00+00:00,0.7093462734927586,0.7093462734927586,0.7093462734927586,0.7093462734927586
2025-02-08 00:00:00+00:00,0.6773776071462444,0.6773776071462444,0.6773776071462444,0.6773776071462444
2025-02-09 00:00:00+00:00,0.7197586672719705,0.7197586672719705,0.7197586672719705,0.7197586672719705
2025-02-10 00:00:00+00:00,0.6431877041957214,0.6431877041957214,0.6431877041957214,0.6431877041957214
2025-02-11 00:00:00+00:00,0.6558466816505363,0.6558466816505363,0.6558466816505363,0.6558466816505363
2025-02-12 00:00:00+00:00,0.6244860130842025,0.6244860130842025,0.6244860130842025,0.6244860130842025
2025-02-13 00:00:00+00:00,0.6042666267307808,0.6042666267307808,0.6042666267307808,0.6042666267307808
2025-02-14 00:00:00+00:00,0.5911213663239211,0.5911213663239211,0.5911213663239211,0.5911213663239211
2025-02-15 00:00:00+00:00,0.7258212276371718,0.7258212276371718,0.7258212276371718,0.7258212276371718
2025-02-16 00:00:00+00:00,0.6881589162904561,0.6881589162904561,0.6881589162904561,0.6881589162904561
2025-02-17 00:00:00+00:00,0.6585214124926569,0.6585214124926569,0.6585214124926569,0.6585214124926569
2025-02-18 00:00:00+00:00,0.6304574941098591,0.6304574941098591,0.6304574941098591,0.6304574941098591
