,Open,High,Low,Close
2024-08-18 00:00:00+00:00,0.8369519064601849,0.8369519064601849,0.8369519064601849,0.8369519064601849
2024-08-19 00:00:00+00:00,0.8159749984839468,0.8159749984839468,0.8159749984839468,0.8159749984839468
2024-08-20 00:00:00+00:00,0.9166422807315848,0.9166422807315848,0.9166422807315848,0.9166422807315848
2024-08-21 00:00:00+00:00,0.8725388243301895,0.8725388243301895,0.8725388243301895,0.8725388243301895
2024-08-22 00:00:00+00:00,0.9591385869817943,0.9591385869817943,0.9591385869817943,0.9591385869817943
2024-08-23 00:00:00+00:00,1.016355146214226,1.016355146214226,1.016355146214226,1.016355146214226
2024-08-24 00:00:00+00:00,1.2016122567973928,1.2016122567973928,1.2016122567973928,1.2016122567973928
2024-08-25 00:00:00+00:00,1.2665579751660174,1.2665579751660174,1.2665579751660174,1.2665579751660174
2024-08-26 00:00:00+00:00,1.3606982236585081,1.3606982236585081,1.3606982236585081,1.3606982236585081
2024-08-27 00:00:00+00:00,1.3326785675201136,1.3326785675201136,1.3326785675201136,1.3326785675201136
2024-08-28 00:00:00+00:00,1.2912267386477618,1.2912267386477618,1.2912267386477618,1.2912267386477618
2024-08-29 00:00:00+00:00,1.1896528555699801,1.1896528555699801,1.1896528555699801,1.1896528555699801
2024-08-30 00:00:00+00:00,1.124695103602057,1.124695103602057,1.124695103602057,1.124695103602057
2024-08-31 00:00:00+00:00,1.1941055420920441,1.1941055420920441,1.1941055420920441,1.1941055420920441
2024-09-01 00:00:00+00:00,1.1308502724758798,1.1308502724758798,1.1308502724758798,1.1308502724758798
2024-09-02 00:00:00+00:00,1.143594527994703,1.143594527994703,1.143594527994703,1.143594527994703
2024-09-03 00:00:00+00:00,1.235574418293749,1.235574418293749,1.235574418293749,1.235574418293749
2024-09-04 00:00:00+00:00,1.119317296938839,1.119317296938839,1.119317296938839,1.119317296938839
2024-09-05 00:00:00+00:00,1.1371909160821474,1.1371909160821474,1.1371909160821474,1.1371909160821474
2024-09-06 00:00:00+00:00,1.0798378995989,1.0798378995989,1.0798378995989,1.0798378995989
2024-09-07 00:00:00+00:00,1.06678678941789,1.06678678941789,1.06678678941789,1.06678678941789
2024-09-08 00:00:00+00:00,1.0638316935666932,1.0638316935666932,1.0638316935666932,1.0638316935666932
2024-09-09 00:00:00+00:00,1.100710388717917,1.100710388717917,1.100710388717917,1.100710388717917
2024-09-10 00:00:00+00:00,1.2025895476739457,1.2025895476739457,1.2025895476739457,1.2025895476739457
2024-09-11 00:00:00+00:00,1.3370947794823658,1.3370947794823658,1.3370947794823658,1.3370947794823658
2024-09-12 00:00:00+00:00,1.3556115594851184,1.3556115594851184,1.3556115594851184,1.3556115594851184
2024-09-13 00:00:00+00:00,1.3809945551998797,1.3809945551998797,1.3809945551998797,1.3809945551998797
2024-09-14 00:00:00+00:00,1.3819709717010198,1.3819709717010198,1.3819709717010198,1.3819709717010198
2024-09-15 00:00:00+00:00,1.4050089621604662,1.4050089621604662,1.4050089621604662,1.4050089621604662
